date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
1985/1/13 1:00,,,,,,0,,,,,
1985/1/13 2:00,,,,,,0,,,,,
1985/1/13 3:00,0,,,,2.8,0,,,,1.7,ñkñkêº
1985/1/13 4:00,,,,,,0,,,,,
1985/1/13 5:00,,,,,,0,,,,,
1985/1/13 6:00,0+,,,,0.6,0,,,,0.2,ê√â∏
1985/1/13 7:00,,,,,,0,,,,,
1985/1/13 8:00,,,,,,0,,,,,
1985/1/13 9:00,10-,,,,4,0,,,,2.1,ñkñkêº
1985/1/13 10:00,,,,,,0,,,,,
1985/1/13 11:00,,,,,,0,,,,,
1985/1/13 12:00,3,,,,8.2,0,,,,1.5,ìåìÏìå
1985/1/13 13:00,,,,,,0,,,,,
1985/1/13 14:00,,,,,,0,,,,,
1985/1/13 15:00,8,,,,8.8,0,,,,2,ìåñkìå
1985/1/13 16:00,,,,,,0,,,,,
1985/1/13 17:00,,,,,,0,,,,,
1985/1/13 18:00,0,,,,7.8,0,,,,2.7,ìåñkìå
1985/1/13 19:00,,,,,,0,,,,,
1985/1/13 20:00,,,,,,0,,,,,
1985/1/13 21:00,0,,,,5.5,0,,,,3,êºìÏêº
1985/1/13 22:00,,,,,,0,,,,,
1985/1/13 23:00,,,,,,0,,,,,
1985/1/14 0:00,0,,,,3.3,0,,,,3.4,ñkñkêº
1986/1/13 1:00,,,,,,0,,,,,
1986/1/13 2:00,,,,,,0,,,,,
1986/1/13 3:00,0+,,,,2,0,,,,2.2,ñk
1986/1/13 4:00,,,,,,0,,,,,
1986/1/13 5:00,,,,,,0,,,,,
1986/1/13 6:00,10-,,,,1,0,,,,2.9,ñkêº
1986/1/13 7:00,,,,,,0,,,,,
1986/1/13 8:00,,,,,,0,,,,,
1986/1/13 9:00,10-,,,,0.5,0,,,,2.9,ñk
1986/1/13 10:00,,,,,,0,,,,,
1986/1/13 11:00,,,,,,0,,,,,
1986/1/13 12:00,9,,,,4,0,,,,2.7,ñkñkìå
1986/1/13 13:00,,,,,,0,,,,,
1986/1/13 14:00,,,,,,0,,,,,
1986/1/13 15:00,0,,,,6.8,0,,,,0.3,ñkñkìå
1986/1/13 16:00,,,,,,0,,,,,
1986/1/13 17:00,,,,,,0,,,,,
1986/1/13 18:00,0,,,,6.1,0,,,,3.7,ìÏêº
1986/1/13 19:00,,,,,,0,,,,,
1986/1/13 20:00,,,,,,0,,,,,
1986/1/13 21:00,0,,,,5.6,0,,,,3.7,ìÏêº
1986/1/13 22:00,,,,,,0,,,,,
1986/1/13 23:00,,,,,,0,,,,,
1986/1/14 0:00,0,,,,3.3,0,,,,6.2,ñkñkêº
1987/1/13 1:00,,,,,,0,,,,,
1987/1/13 2:00,,,,,,0,,,,,
1987/1/13 3:00,2,,,,1.4,0,,,,1.6,ñkñkìå
1987/1/13 4:00,,,,,,0,,,,,
1987/1/13 5:00,,,,,,0,,,,,
1987/1/13 6:00,9,,,,2.4,0,,,,1.8,ñkñkêº
1987/1/13 7:00,,,,,,0,,,,,
1987/1/13 8:00,,,,,,0,,,,,
1987/1/13 9:00,9,,,,2.5,0,,,,2.2,ìÏêº
1987/1/13 10:00,,,,,,0,,,,,
1987/1/13 11:00,,,,,,0,,,,,
1987/1/13 12:00,2,,,,8.1,0,,,,1.8,ñkñkêº
1987/1/13 13:00,,,,,,0,,,,,
1987/1/13 14:00,,,,,,0,,,,,
1987/1/13 15:00,7,,,,9.3,0,,,,0.9,êº
1987/1/13 16:00,,,,,,0,,,,,
1987/1/13 17:00,,,,,,0,,,,,
1987/1/13 18:00,2,,,,6.6,0,,,,8.4,ñkêº
1987/1/13 19:00,,,,,,0,,,,,
1987/1/13 20:00,,,,,,0,,,,,
1987/1/13 21:00,7,,,,5.3,0,,,,5.7,ñkêº
1987/1/13 22:00,,,,,,0,,,,,
1987/1/13 23:00,,,,,,0,,,,,
1987/1/14 0:00,0+,,,,4.1,0,,,,4.4,ñkñkêº
1988/1/13 1:00,,,,,,0,,,,,
1988/1/13 2:00,,,,,,0,,,,,
1988/1/13 3:00,10-,,,,6.8,0,,,,2.5,ñk
1988/1/13 4:00,,,,,,0,,,,,
1988/1/13 5:00,,,,,,0,,,,,
1988/1/13 6:00,0,,,,5.6,0,,,,2.2,ñkñkêº
1988/1/13 7:00,,,,,,0,,,,,
1988/1/13 8:00,,,,,,0,,,,,
1988/1/13 9:00,0,,,,6.4,0,,,,3,ñkñkêº
1988/1/13 10:00,,,,,,0,,,,,
1988/1/13 11:00,,,,,,0,,,,,
1988/1/13 12:00,0,,,,11.4,0,,,,2.7,ñkñkìå
1988/1/13 13:00,,,,,,0,,,,,
1988/1/13 14:00,,,,,,0,,,,,
1988/1/13 15:00,0,,,,13.2,0,,,,1.2,ñkìå
1988/1/13 16:00,,,,,,0,,,,,
1988/1/13 17:00,,,,,,0,,,,,
1988/1/13 18:00,0,,,,10.7,0,,,,1.8,ìÏìÏêº
1988/1/13 19:00,,,,,,0,,,,,
1988/1/13 20:00,,,,,,0,,,,,
1988/1/13 21:00,0,,,,10.3,0,,,,1.4,êºñkêº
1988/1/13 22:00,,,,,,0,,,,,
1988/1/13 23:00,,,,,,0,,,,,
1988/1/14 0:00,0,,,,7.4,0,,,,2.7,ñkñkêº
1989/1/13 1:00,,,,,,0,,,,,
1989/1/13 2:00,,,,,,0,,,,,
1989/1/13 3:00,10-,,,,7.7,0,,,,2.7,ñkìå
1989/1/13 4:00,,,,,,0,,,,,
1989/1/13 5:00,,,,,,0,,,,,
1989/1/13 6:00,10,,,,7.6,0,,,,3.6,ñkñkìå
1989/1/13 7:00,,,,,,0,,,,,
1989/1/13 8:00,,,,,,0,,,,,
1989/1/13 9:00,10,,,,7.4,0,,,,4.4,ñkñkìå
1989/1/13 10:00,,,,,,0,,,,,
1989/1/13 11:00,,,,,,0,,,,,
1989/1/13 12:00,10-,,,,8,0,,,,2.8,ñkñkìå
1989/1/13 13:00,,,,,,0,,,,,
1989/1/13 14:00,,,,,,0,,,,,
1989/1/13 15:00,9,,,,8.6,0,,,,3,ñkìå
1989/1/13 16:00,,,,,,0,,,,,
1989/1/13 17:00,,,,,,0,,,,,
1989/1/13 18:00,9,,,,8.4,0,,,,2.6,ìå
1989/1/13 19:00,,,,,,0,,,,,
1989/1/13 20:00,,,,,,0,,,,,
1989/1/13 21:00,9,,,,8.2,0,,,,2.4,ìåñkìå
1989/1/13 22:00,,,,,,0,,,,,
1989/1/13 23:00,,,,,,0,,,,,
1989/1/14 0:00,8,,,,7.2,0,,,,1.8,ñkìå
1990/1/13 1:00,,,,,6.6,0,,,,2.5,ñkêº
1990/1/13 2:00,,,,,6.2,0,,,,2.9,ñkñkêº
1990/1/13 3:00,0,1,3,,6,0,,,,2.2,ñk
1990/1/13 4:00,,,,,5.6,0,,,,2.7,ñkñkêº
1990/1/13 5:00,,,,,5.2,0,,,,4,ñkñkêº
1990/1/13 6:00,0+,1,7,,5.8,0,,,,7,ñkñkêº
1990/1/13 7:00,,,,0,6.9,0,,,0,6.6,ñkñkêº
1990/1/13 8:00,,,,0.18,7.8,0,,,0.6,5.1,ñk
1990/1/13 9:00,10-,10,6,0.13,7.6,0,,0,0,4.3,ñk
1990/1/13 10:00,,,,0.08,7.3,0,,,0,7.3,ñkñkêº
1990/1/13 11:00,,,,0.14,6.7,0,,,0,3.8,ñkìå
1990/1/13 12:00,9,4,10,0.72,6.5,0,,,0,3.8,ìåñkìå
