date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
1985/1/17 1:00,,,,,,0,,,,,
1985/1/17 2:00,,,,,,0,,,,,
1985/1/17 3:00,0,,,,2.3,0,,,,4.9,ñkñkêº
1985/1/17 4:00,,,,,,0,,,,,
1985/1/17 5:00,,,,,,0,,,,,
1985/1/17 6:00,0+,,,,1.7,0,,,,4.8,ñk
1985/1/17 7:00,,,,,,0,,,,,
1985/1/17 8:00,,,,,,0,,,,,
1985/1/17 9:00,0+,,,,3.2,0,,,,3.5,ñkñkêº
1985/1/17 10:00,,,,,,0,,,,,
1985/1/17 11:00,,,,,,0,,,,,
1985/1/17 12:00,0+,,,,5.4,0,,,,8,ñkñkêº
1985/1/17 13:00,,,,,,0,,,,,
1985/1/17 14:00,,,,,,0,,,,,
1985/1/17 15:00,1,,,,4.8,0,,,,8.1,ñkñkêº
1985/1/17 16:00,,,,,,0,,,,,
1985/1/17 17:00,,,,,,0,,,,,
1985/1/17 18:00,5,,,,2.4,0,,,,4.9,ñkñkêº
1985/1/17 19:00,,,,,,0,,,,,
1985/1/17 20:00,,,,,,0,,,,,
1985/1/17 21:00,0+,,,,0.7,0,,,,6.4,ñkñkêº
1985/1/17 22:00,,,,,,0,,,,,
1985/1/17 23:00,,,,,,0,,,,,
1985/1/18 0:00,0+,,,,0.3,0,,,,4.6,ñkñkêº
1986/1/17 1:00,,,,,,0,,,,,
1986/1/17 2:00,,,,,,0,,,,,
1986/1/17 3:00,10-,,,,3.9,0,,,,6.7,ñkñkêº
1986/1/17 4:00,,,,,,0,,,,,
1986/1/17 5:00,,,,,,0,,,,,
1986/1/17 6:00,1,,,,2.7,0,,,,4.7,ñkñkêº
1986/1/17 7:00,,,,,,0,,,,,
1986/1/17 8:00,,,,,,0,,,,,
1986/1/17 9:00,0,,,,3.9,0,,,,3.5,ñkñkêº
1986/1/17 10:00,,,,,,0,,,,,
1986/1/17 11:00,,,,,,0,,,,,
1986/1/17 12:00,0,,,,9,0,,,,0.9,êºñkêº
1986/1/17 13:00,,,,,,0,,,,,
1986/1/17 14:00,,,,,,0,,,,,
1986/1/17 15:00,5,,,,11.1,0,,,,2,ñkêº
1986/1/17 16:00,,,,,,0,,,,,
1986/1/17 17:00,,,,,,0,,,,,
1986/1/17 18:00,2,,,,8.8,0,,,,1.8,ìÏêº
1986/1/17 19:00,,,,,,0,,,,,
1986/1/17 20:00,,,,,,0,,,,,
1986/1/17 21:00,0,,,,7.1,0,,,,2.4,êºñkêº
1986/1/17 22:00,,,,,,0,,,,,
1986/1/17 23:00,,,,,,0,,,,,
1986/1/18 0:00,0,,,,7,0,,,,3,ñkñkêº
1987/1/17 1:00,,,,,,0,,,,,
1987/1/17 2:00,,,,,,0,,,,,
1987/1/17 3:00,3,,,,5.3,0,,,,0,ê√â∏
1987/1/17 4:00,,,,,,0,,,,,
1987/1/17 5:00,,,,,,0,,,,,
1987/1/17 6:00,2,,,,8.4,0,,,,2,ñkêº
1987/1/17 7:00,,,,,,0,,,,,
1987/1/17 8:00,,,,,,0,,,,,
1987/1/17 9:00,10-,,,,6.7,0,,,,3.1,ñk
1987/1/17 10:00,,,,,,0,,,,,
1987/1/17 11:00,,,,,,0,,,,,
1987/1/17 12:00,0,,,,16.4,0,,,,3,ìÏêº
1987/1/17 13:00,,,,,,0,,,,,
1987/1/17 14:00,,,,,,0,,,,,
1987/1/17 15:00,0+,,,,16.3,0,,,,8.3,ìÏêº
1987/1/17 16:00,,,,,,0,,,,,
1987/1/17 17:00,,,,,,0,,,,,
1987/1/17 18:00,0,,,,13.4,0,,,,6,ìÏêº
