date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
1985/1/10 1:00,,,,,,0,,,,,
1985/1/10 2:00,,,,,,0,,,,,
1985/1/10 3:00,10,,,,3,0,,,,3.3,ñkñkêº
1985/1/10 4:00,,,,,,0,,,,,
1985/1/10 5:00,,,,,,0,,,,,
1985/1/10 6:00,10,,,,2.9,0,,,,2.4,ñkñkêº
1985/1/10 7:00,,,,,,0,,,,,
1985/1/10 8:00,,,,,,0,,,,,
1985/1/10 9:00,7,,,,4.4,0,,,,1.7,ñkêº
1985/1/10 10:00,,,,,,0,,,,,
1985/1/10 11:00,,,,,,0,,,,,
1985/1/10 12:00,1,,,,8.5,0,,,,1.6,ìÏìÏìå
1985/1/10 13:00,,,,,,0,,,,,
1985/1/10 14:00,,,,,,0,,,,,
1985/1/10 15:00,5,,,,11.4,0,,,,2.2,ìÏìå
1985/1/10 16:00,,,,,,0,,,,,
1985/1/10 17:00,,,,,,0,,,,,
1985/1/10 18:00,7,,,,10.5,0,,,,2.9,êºìÏêº
1985/1/10 19:00,,,,,,0,,,,,
1985/1/10 20:00,,,,,,0,,,,,
1985/1/10 21:00,0,,,,7.7,0,,,,3.9,ñkñkêº
1985/1/10 22:00,,,,,,0,,,,,
1985/1/10 23:00,,,,,,0,,,,,
1985/1/11 0:00,2,,,,6.3,0,,,,4.1,ñkñkêº
1986/1/10 1:00,,,,,,0,,,,,
1986/1/10 2:00,,,,,,0,,,,,
1986/1/10 3:00,0,,,,1.9,0,,,,3.6,ìÏêº
1986/1/10 4:00,,,,,,0,,,,,
1986/1/10 5:00,,,,,,0,,,,,
1986/1/10 6:00,0,,,,1.1,0,,,,2.6,ìÏêº
1986/1/10 7:00,,,,,,0,,,,,
1986/1/10 8:00,,,,,,0,,,,,
1986/1/10 9:00,0+,,,,3.4,0,,,,3.2,ìÏêº
1986/1/10 10:00,,,,,,0,,,,,
1986/1/10 11:00,,,,,,0,,,,,
1986/1/10 12:00,1,,,,7.5,0,,,,4.4,ìÏêº
1986/1/10 13:00,,,,,,0,,,,,
